linkage,metric,criterion,param,silhouette_score
single,euclidean,maxclust,14,-0.1209
single,euclidean,maxclust,15,-0.1226
single,euclidean,maxclust,16,-0.1252
single,euclidean,maxclust,17,-0.1258
single,euclidean,maxclust,18,-0.1262
single,euclidean,maxclust,19,-0.1325
single,euclidean,maxclust,20,-0.1336
single,euclidean,maxclust,21,-0.1341
single,euclidean,maxclust,22,-0.1349
single,euclidean,maxclust,23,-0.135
single,euclidean,maxclust,24,-0.1369
single,euclidean,maxclust,25,-0.1404
single,euclidean,distance,5.0,-0.1541
single,cityblock,maxclust,2,0.0318
single,cityblock,maxclust,3,-0.0109
single,cityblock,maxclust,4,-0.0203
single,cityblock,maxclust,5,-0.0286
single,cityblock,maxclust,6,-0.0369
single,cityblock,maxclust,7,-0.0451
single,cityblock,maxclust,8,-0.0535
single,cityblock,maxclust,9,-0.0745
single,cityblock,maxclust,10,-0.082
single,cityblock,maxclust,11,-0.0899
single,cityblock,maxclust,12,-0.1121
single,cityblock,maxclust,13,-0.1159
single,cityblock,maxclust,14,-0.1175
single,cityblock,maxclust,15,-0.1205
single,cityblock,maxclust,16,-0.124
single,cityblock,maxclust,17,-0.1268
single,cityblock,maxclust,18,-0.1275
single,cityblock,maxclust,19,-0.1297
single,cityblock,maxclust,20,-0.1306
single,cityblock,maxclust,21,-0.1326
single,cityblock,maxclust,22,-0.1329
single,cityblock,maxclust,23,-0.1334
single,cityblock,maxclust,24,-0.1339
single,cityblock,maxclust,25,-0.1344
single,cityblock,distance,20.0,-0.0053
single,cosine,maxclust,2,0.0319
single,cosine,maxclust,3,-0.0175
single,cosine,maxclust,4,-0.0508
single,cosine,maxclust,5,-0.0538
single,cosine,maxclust,6,-0.0554
single,cosine,maxclust,7,-0.0562
single,cosine,maxclust,8,-0.0569
single,cosine,maxclust,9,-0.0651
single,cosine,maxclust,10,-0.106
single,cosine,maxclust,11,-0.1082
single,cosine,maxclust,12,-0.1124
single,cosine,maxclust,13,-0.1183
single,cosine,maxclust,14,-0.1209
single,cosine,maxclust,15,-0.1226
single,cosine,maxclust,16,-0.1252
single,cosine,maxclust,17,-0.1258
single,cosine,maxclust,18,-0.1262
single,cosine,maxclust,19,-0.1325
single,cosine,maxclust,20,-0.1336
single,cosine,maxclust,21,-0.1341
single,cosine,maxclust,22,-0.1349
single,cosine,maxclust,23,-0.135
single,cosine,maxclust,24,-0.1369
single,cosine,maxclust,25,-0.1404
single,correlation,maxclust,2,0.0319
single,correlation,maxclust,3,-0.0175
single,correlation,maxclust,4,-0.0508
single,correlation,maxclust,5,-0.0538
single,correlation,maxclust,6,-0.0554
single,correlation,maxclust,7,-0.0562
single,correlation,maxclust,8,-0.0569
single,correlation,maxclust,9,-0.0651
single,correlation,maxclust,10,-0.106
single,correlation,maxclust,11,-0.1082
single,correlation,maxclust,12,-0.1124
single,correlation,maxclust,13,-0.1183
single,correlation,maxclust,14,-0.1209
single,correlation,maxclust,15,-0.1226
single,correlation,maxclust,16,-0.1252
single,correlation,maxclust,17,-0.1258
single,correlation,maxclust,18,-0.1262
single,correlation,maxclust,19,-0.1325
single,correlation,maxclust,20,-0.1336
single,correlation,maxclust,21,-0.1341
single,correlation,maxclust,22,-0.1349
single,correlation,maxclust,23,-0.135
single,correlation,maxclust,24,-0.1369
single,correlation,maxclust,25,-0.1404
