linkage,metric,criterion,param,silhouette_score
complete,correlation,maxclust,3,0.0152
complete,correlation,maxclust,4,0.0435
complete,correlation,maxclust,5,0.0582
complete,correlation,maxclust,6,0.0776
complete,correlation,maxclust,7,0.0999
complete,correlation,maxclust,8,0.1095
complete,correlation,maxclust,9,0.1073
complete,correlation,maxclust,10,0.1132
complete,correlation,maxclust,11,0.1158
complete,correlation,maxclust,12,0.1181
complete,correlation,maxclust,13,0.1272
complete,correlation,maxclust,14,0.1188
complete,correlation,maxclust,15,0.1191
complete,correlation,maxclust,16,0.1178
complete,correlation,maxclust,17,0.1175
complete,correlation,maxclust,18,0.1146
complete,correlation,maxclust,19,0.1172
complete,correlation,maxclust,20,0.1152
complete,correlation,maxclust,21,0.1135
complete,correlation,maxclust,22,0.1128
complete,correlation,maxclust,23,0.1081
complete,correlation,maxclust,24,0.1091
complete,correlation,maxclust,25,0.1079
