linkage,metric,criterion,param,silhouette_score
complete,cosine,maxclust,13,0.3307
complete,cosine,maxclust,14,0.3308
complete,cosine,maxclust,15,0.3508
complete,cosine,maxclust,16,0.3513
complete,cosine,maxclust,17,0.3488
complete,cosine,maxclust,18,0.3604
complete,cosine,maxclust,19,0.3604
complete,cosine,maxclust,20,0.3609
complete,cosine,maxclust,21,0.3609
complete,cosine,maxclust,22,0.3606
complete,cosine,maxclust,23,0.3597
complete,cosine,maxclust,24,0.3592
complete,cosine,maxclust,25,0.3632
complete,correlation,maxclust,2,0.4696
complete,correlation,maxclust,3,0.4102
complete,correlation,maxclust,4,0.4311
complete,correlation,maxclust,5,0.3616
complete,correlation,maxclust,6,0.3522
complete,correlation,maxclust,7,0.3332
complete,correlation,maxclust,8,0.3265
complete,correlation,maxclust,9,0.3233
complete,correlation,maxclust,10,0.3292
complete,correlation,maxclust,11,0.3298
complete,correlation,maxclust,12,0.3303
complete,correlation,maxclust,13,0.3307
complete,correlation,maxclust,14,0.3308
complete,correlation,maxclust,15,0.3508
complete,correlation,maxclust,16,0.3513
complete,correlation,maxclust,17,0.3488
complete,correlation,maxclust,18,0.3604
complete,correlation,maxclust,19,0.3604
complete,correlation,maxclust,20,0.3609
complete,correlation,maxclust,21,0.3609
complete,correlation,maxclust,22,0.3606
complete,correlation,maxclust,23,0.3597
complete,correlation,maxclust,24,0.3592
complete,correlation,maxclust,25,0.3632
