linkage,metric,criterion,param,silhouette_score
complete,correlation,maxclust,8,0.0898
complete,correlation,maxclust,9,0.0938
complete,correlation,maxclust,10,0.088
complete,correlation,maxclust,11,0.0749
complete,correlation,maxclust,12,0.0772
complete,correlation,maxclust,13,0.0804
complete,correlation,maxclust,14,0.0814
complete,correlation,maxclust,15,0.0836
complete,correlation,maxclust,16,0.0823
complete,correlation,maxclust,17,0.0759
complete,correlation,maxclust,18,0.0814
complete,correlation,maxclust,19,0.082
complete,correlation,maxclust,20,0.081
complete,correlation,maxclust,21,0.0822
complete,correlation,maxclust,22,0.0845
complete,correlation,maxclust,23,0.0855
complete,correlation,maxclust,24,0.0875
complete,correlation,maxclust,25,0.0891
single,euclidean,maxclust,2,0.0107
single,euclidean,maxclust,3,-0.0173
single,euclidean,maxclust,4,-0.0219
single,euclidean,maxclust,5,-0.0226
single,euclidean,maxclust,6,-0.0526
single,euclidean,maxclust,7,-0.0555
single,euclidean,maxclust,8,-0.0608
single,euclidean,maxclust,9,-0.0627
single,euclidean,maxclust,10,-0.0676
single,euclidean,maxclust,11,-0.0731
single,euclidean,maxclust,12,-0.0832
single,euclidean,maxclust,13,-0.0864
single,euclidean,maxclust,14,-0.101
single,euclidean,maxclust,15,-0.1029
single,euclidean,maxclust,16,-0.1066
single,euclidean,maxclust,17,-0.1223
single,euclidean,maxclust,18,-0.1235
single,euclidean,maxclust,19,-0.1262
single,euclidean,maxclust,20,-0.1283
single,euclidean,maxclust,21,-0.1294
single,euclidean,maxclust,22,-0.1319
single,euclidean,maxclust,23,-0.1349
single,euclidean,maxclust,24,-0.137
single,euclidean,maxclust,25,-0.1395
single,euclidean,distance,5.0,-0.0608
single,cityblock,maxclust,2,0.0106
single,cityblock,maxclust,3,-0.0269
single,cityblock,maxclust,4,-0.0317
single,cityblock,maxclust,5,-0.0372
single,cityblock,maxclust,6,-0.0387
single,cityblock,maxclust,7,-0.0567
single,cityblock,maxclust,8,-0.0607
single,cityblock,maxclust,9,-0.0663
single,cityblock,maxclust,10,-0.071
single,cityblock,maxclust,11,-0.081
single,cityblock,maxclust,12,-0.0826
single,cityblock,maxclust,13,-0.0853
single,cityblock,maxclust,14,-0.0876
single,cityblock,maxclust,15,-0.0932
single,cityblock,maxclust,16,-0.0953
single,cityblock,maxclust,17,-0.111
single,cityblock,maxclust,18,-0.1121
single,cityblock,maxclust,19,-0.1155
single,cityblock,maxclust,20,-0.1307
single,cityblock,maxclust,21,-0.1334
single,cityblock,maxclust,22,-0.1342
single,cityblock,maxclust,23,-0.1366
single,cityblock,maxclust,24,-0.1383
single,cityblock,maxclust,25,-0.1449
single,cityblock,distance,15.0,-0.0119
single,cityblock,distance,20.0,-0.0355
single,cosine,maxclust,2,0.0107
single,cosine,maxclust,3,-0.0173
single,cosine,maxclust,4,-0.0219
single,cosine,maxclust,5,-0.0226
single,cosine,maxclust,6,-0.0526
single,cosine,maxclust,7,-0.0555
single,cosine,maxclust,8,-0.0608
single,cosine,maxclust,9,-0.0627
single,cosine,maxclust,10,-0.0676
single,cosine,maxclust,11,-0.0731
single,cosine,maxclust,12,-0.0832
single,cosine,maxclust,13,-0.0864
single,cosine,maxclust,14,-0.101
single,cosine,maxclust,15,-0.1029
single,cosine,maxclust,16,-0.1066
single,cosine,maxclust,17,-0.1223
single,cosine,maxclust,18,-0.1235
single,cosine,maxclust,19,-0.1262
single,cosine,maxclust,20,-0.1283
single,cosine,maxclust,21,-0.1294
single,cosine,maxclust,22,-0.1319
single,cosine,maxclust,23,-0.1349
single,cosine,maxclust,24,-0.137
single,cosine,maxclust,25,-0.1395
single,correlation,maxclust,2,0.0107
single,correlation,maxclust,3,-0.0173
single,correlation,maxclust,4,-0.0219
single,correlation,maxclust,5,-0.0226
single,correlation,maxclust,6,-0.0526
single,correlation,maxclust,7,-0.0555
single,correlation,maxclust,8,-0.0608
single,correlation,maxclust,9,-0.0627
single,correlation,maxclust,10,-0.0676
single,correlation,maxclust,11,-0.0731
single,correlation,maxclust,12,-0.0832
single,correlation,maxclust,13,-0.0864
single,correlation,maxclust,14,-0.101
single,correlation,maxclust,15,-0.1029
single,correlation,maxclust,16,-0.1066
single,correlation,maxclust,17,-0.1223
single,correlation,maxclust,18,-0.1235
single,correlation,maxclust,19,-0.1262
single,correlation,maxclust,20,-0.1283
single,correlation,maxclust,21,-0.1294
single,correlation,maxclust,22,-0.1319
single,correlation,maxclust,23,-0.1349
single,correlation,maxclust,24,-0.137
single,correlation,maxclust,25,-0.1395
