linkage,metric,criterion,param,silhouette_score
complete,cosine,maxclust,4,0.0754
complete,cosine,maxclust,5,0.0614
complete,cosine,maxclust,6,0.0559
complete,cosine,maxclust,7,0.0667
complete,cosine,maxclust,8,0.0712
complete,cosine,maxclust,9,0.0681
complete,cosine,maxclust,10,0.0625
complete,cosine,maxclust,11,0.0536
complete,cosine,maxclust,12,0.0565
complete,cosine,maxclust,13,0.0685
complete,cosine,maxclust,14,0.0723
complete,cosine,maxclust,15,0.072
complete,cosine,maxclust,16,0.0668
complete,cosine,maxclust,17,0.0761
complete,cosine,maxclust,18,0.0834
complete,cosine,maxclust,19,0.08
complete,cosine,maxclust,20,0.0878
complete,cosine,maxclust,21,0.0997
complete,cosine,maxclust,22,0.0962
complete,cosine,maxclust,23,0.0953
complete,cosine,maxclust,24,0.0926
complete,cosine,maxclust,25,0.0894
complete,correlation,maxclust,2,0.0975
complete,correlation,maxclust,3,0.0835
complete,correlation,maxclust,4,0.0754
complete,correlation,maxclust,5,0.0614
complete,correlation,maxclust,6,0.0559
complete,correlation,maxclust,7,0.0667
complete,correlation,maxclust,8,0.0712
complete,correlation,maxclust,9,0.0681
complete,correlation,maxclust,10,0.0625
complete,correlation,maxclust,11,0.0536
complete,correlation,maxclust,12,0.0565
complete,correlation,maxclust,13,0.0685
complete,correlation,maxclust,14,0.0723
complete,correlation,maxclust,15,0.072
complete,correlation,maxclust,16,0.0668
complete,correlation,maxclust,17,0.0761
complete,correlation,maxclust,18,0.0834
complete,correlation,maxclust,19,0.08
complete,correlation,maxclust,20,0.0878
complete,correlation,maxclust,21,0.0997
complete,correlation,maxclust,22,0.0962
complete,correlation,maxclust,23,0.0953
complete,correlation,maxclust,24,0.0926
complete,correlation,maxclust,25,0.0894
