linkage,metric,criterion,param,silhouette_score
complete,correlation,maxclust,14,0.0575
complete,correlation,maxclust,15,0.0532
complete,correlation,maxclust,16,0.0566
complete,correlation,maxclust,17,0.0681
complete,correlation,maxclust,18,0.0683
complete,correlation,maxclust,19,0.0684
complete,correlation,maxclust,20,0.0693
complete,correlation,maxclust,21,0.0704
complete,correlation,maxclust,22,0.0701
complete,correlation,maxclust,23,0.0712
complete,correlation,maxclust,24,0.0765
complete,correlation,maxclust,25,0.0763
