linkage,metric,criterion,param,silhouette_score
complete,cosine,maxclust,22,0.1038
complete,cosine,maxclust,23,0.1028
complete,cosine,maxclust,24,0.1017
complete,cosine,maxclust,25,0.1017
complete,correlation,maxclust,2,0.1853
complete,correlation,maxclust,3,0.2327
complete,correlation,maxclust,4,0.1956
complete,correlation,maxclust,5,0.1766
complete,correlation,maxclust,6,0.1577
complete,correlation,maxclust,7,0.1606
complete,correlation,maxclust,8,0.1637
complete,correlation,maxclust,9,0.1699
complete,correlation,maxclust,10,0.1694
complete,correlation,maxclust,11,0.1702
complete,correlation,maxclust,12,0.1424
complete,correlation,maxclust,13,0.1304
complete,correlation,maxclust,14,0.1313
complete,correlation,maxclust,15,0.112
complete,correlation,maxclust,16,0.1131
complete,correlation,maxclust,17,0.1145
complete,correlation,maxclust,18,0.106
complete,correlation,maxclust,19,0.1017
complete,correlation,maxclust,20,0.1048
complete,correlation,maxclust,21,0.1056
complete,correlation,maxclust,22,0.1038
complete,correlation,maxclust,23,0.1028
complete,correlation,maxclust,24,0.1017
complete,correlation,maxclust,25,0.1017
single,euclidean,maxclust,2,0.0069
single,euclidean,maxclust,3,-0.0068
single,euclidean,maxclust,4,-0.0215
single,euclidean,maxclust,5,-0.0495
single,euclidean,maxclust,6,-0.0666
single,euclidean,maxclust,7,-0.067
single,euclidean,maxclust,8,-0.0824
single,euclidean,maxclust,9,-0.088
single,euclidean,maxclust,10,-0.1027
single,euclidean,maxclust,11,-0.1028
single,euclidean,maxclust,12,-0.1041
single,euclidean,maxclust,13,-0.1115
single,euclidean,maxclust,14,-0.1183
single,euclidean,maxclust,15,-0.125
single,euclidean,maxclust,16,-0.1497
single,euclidean,maxclust,17,-0.1498
single,euclidean,maxclust,18,-0.1499
single,euclidean,maxclust,19,-0.155
single,euclidean,maxclust,20,-0.1598
single,euclidean,maxclust,21,-0.1643
single,euclidean,maxclust,22,-0.1686
single,euclidean,maxclust,23,-0.1727
single,euclidean,maxclust,24,-0.1866
single,euclidean,maxclust,25,-0.1866
single,euclidean,distance,5.0,-0.2423
single,cityblock,maxclust,2,0.0069
single,cityblock,maxclust,3,-0.0068
single,cityblock,maxclust,4,-0.0356
single,cityblock,maxclust,5,-0.0532
single,cityblock,maxclust,6,-0.1036
single,cityblock,maxclust,7,-0.104
single,cityblock,maxclust,8,-0.1163
single,cityblock,maxclust,9,-0.1186
single,cityblock,maxclust,10,-0.1188
single,cityblock,maxclust,11,-0.1256
single,cityblock,maxclust,12,-0.132
single,cityblock,maxclust,13,-0.1379
single,cityblock,maxclust,14,-0.1686
